ad_id,ad_type,advertiser,body,channels,collected_at,comments,cta,days_running,first_seen,has_store,heat,image_url,impressions,is_active,landing_page,last_seen,likes,platform,search_keyword,shares,source,title,total_engagement,video_duration,video_url
280106f89dded581976d1f01d4ea48b9,image,Piz***nch,"Pizza Ranch is the tastiest getaway in town! 🎉🍕


 Grab our Buffet & Play Combo, add a FunZone card, and let the kids have a blast while you enjoy all-you-can-eat Pizza Ranch favorites.


It’s the perfect spot for family time, great food, and easy fun — all in one place. 🎮✨","facebook, instagram, audience_network",2026-04-22 13:00,0,See Details,1,2026-04-22,True,49,https://sp.dataideaglobal.com/sp_opera/0ea6ffe1dc66e5337374aff57d439953.jpg,35031,True,,2026-04-22,0,facebook,dropshipping,0,bigspy,Learn More about Pizza Ranch,0,0,
97e7c0f9ddce942eb619d0800d5f93b0,image,Piz***nch,"Pizza Ranch is the tastiest getaway in town! 🎉🍕


 Grab our Buffet & Play Combo, add a FunZone card, and let the kids have a blast while you enjoy all-you-can-eat Pizza Ranch favorites.


It’s the perfect spot for family time, great food, and easy fun — all in one place. 🎮✨","facebook, instagram, audience_network",2026-04-22 13:00,0,See Details,1,2026-04-22,True,49,https://sp.dataideaglobal.com/sp_opera/dd156f6a7d830c82c7185d7801cb3ddd.jpg,30628,True,,2026-04-22,0,facebook,dropshipping,0,bigspy,Learn More about Pizza Ranch,0,0,
b6be2af34b4d368fd4866a49c04e0189,image,Ava***lds,"4.9/5.0 ⭐️⭐️⭐️⭐️⭐️  

🎁

world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world peace
world p","facebook, instagram, audience_network, messenger",2026-04-22 13:00,0,Download,1,2026-04-22,True,49,https://sp.dataideaglobal.com/sp_opera/77d3db27c96bb5f1910c7e6f67c48877.jpg,26234,True,,2026-04-22,0,facebook,dropshipping,0,bigspy,intelligentitem.shop,0,0,
7e6ef5074c5036dd6053e5d46b013df9,image,Dream***lidays,All Sightseeing & Tour Manager Included.,"facebook, instagram, audience_network, messenger",2026-04-22 13:00,0,Book Travel,1,2026-04-22,True,49,https://sp.dataideaglobal.com/sp_opera/f06ef567e56f8333e5ec87c104db7c39.jpg,21893,True,,2026-04-22,0,facebook,dropshipping,0,bigspy,Your 3-Day Hyderabad Escape Awaits,0,0,
f7aae394d13ffd2a32a2a97ed87c87dc,image,Oma***abi,Learn more about this listing on Facebook Marketplace: https://facebook.com/marketplace/item/1298478495720900/,"facebook, instagram, audience_network, messenger",2026-04-22 13:00,0,Contact Us,1,2026-04-22,True,49,https://sp.dataideaglobal.com/sp_opera/fb0d53f4dee67773ddcbcc96689fc296.jpg,21892,True,,2026-04-22,0,facebook,dropshipping,0,bigspy,2018 Chevrolet Tahoe · LT Sport Utility 4D,0,0,
5d4ac8feec8057471d46bb5b08bb0ac2,image,Oma***abi,Learn more about this listing on Facebook Marketplace: https://facebook.com/marketplace/item/1611139480179558/,"facebook, instagram, audience_network, messenger",2026-04-22 13:00,0,Contact Us,1,2026-04-22,True,49,https://sp.dataideaglobal.com/sp_opera/42ab2d321a4c55c04e3d18f77906d266.jpg,21887,True,,2026-04-22,0,facebook,dropshipping,0,bigspy,2014 Toyota RAV4 · Limited Sport Utility 4D,0,0,
eee23fdc730ad8531a045e709a515e82,image,Pop***nett,"Search the world's information, including webpages, images, videos and more. Google has many special features to help you find exactly what you're looking for.","facebook, instagram, audience_network, messenger",2026-04-22 13:00,0,Download,1,2026-04-22,True,49,https://sp.dataideaglobal.com/sp_opera/5e7fbab54fbb76fecd1d6099fe21c063.jpg,17549,True,,2026-04-22,0,facebook,dropshipping,0,bigspy,Google,0,0,
a8e03a2af6f5ebfd5d679e4c19eea6f5,image,Sziget***ficial,Check the Sziget Lineup so far,"facebook, instagram",2026-04-22 13:00,0,Get Showtimes,1,2026-04-22,True,49,https://sp.dataideaglobal.com/sp_opera/573e657742bad62965827683c32031fe.jpg,17541,True,,2026-04-22,0,facebook,dropshipping,0,bigspy,Skepta @ Sziget 2026,0,0,
872606e8ef5596ba43546bc3d7f1ab91,image,Pol***aar,अपनी दौलत बढाओ,"facebook, instagram, messenger",2026-04-22 13:00,0,Apply Now,1,2026-04-22,True,49,https://sp.dataideaglobal.com/sp_opera/8ee2c08acdb59d653aec0564123d7299.jpg,17519,True,,2026-04-22,0,facebook,dropshipping,0,bigspy,योजनाओं की तुलना करें,0,0,
56e06184032fb8a23b4d439994e48287,image,Hotel A*** Berlin,Exclusive offer,"facebook, instagram",2026-04-22 13:00,0,Book Travel,1,2026-04-22,True,49,https://sp.dataideaglobal.com/sp_opera/a10a716d40c63ee53e262ab416a2574d.jpg,17516,True,,2026-04-22,0,facebook,dropshipping,0,bigspy,Enjoy culinary highlights,0,0,
