ad_id,ad_type,advertiser,body,channels,collected_at,comments,cta,days_running,first_seen,has_store,heat,image_url,impressions,is_active,landing_page,last_seen,likes,platform,search_keyword,shares,source,title,total_engagement,video_duration,video_url
b1704c913fd64428ddac129182ead3b5,video,Dropshippingexpert,📞Contact Us Now! +91 7984014451,"facebook, instagram",2026-03-23 12:08,0,Sign Up,1,2026-03-23,True,51,https://sp.dataideaglobal.com/sp_opera/1c50660ce2d48b31bcb97c371a8286f9.jpg,4673,True,,2026-03-23,0,facebook,dropshipping,0,bigspy,🚀 Scale Dropshipping Stress-Free: Experts Handle It All 📦💰,0,60,https://sp.dataideaglobal.com/sp_opera/fc4f9c9498da18158a40811330b3e1bf.mp4
8a8c0fe32566f005adc69ead7d78a23a,video,Dominators Business Tribe,Launch Your Digital Product Business Using AI in 30-minutes,"facebook, instagram, audience_network, messenger",2026-03-23 12:08,0,Learn More,1,2026-03-23,True,51,https://sp.dataideaglobal.com/sp_opera/2d82eec3517b5b17ffd7f2248abfd39e.jpg,4394,True,,2026-03-23,0,facebook,dropshipping,0,bigspy,Launch a Digital Product Business in 30-minutes ⭐⭐⭐⭐⭐ 4.9/5,0,55,https://sp.dataideaglobal.com/sp_opera/a82887941d598c4e3d91ae71518758a4.mp4
37109196577efa29e087e4ad7969bc9a,video,Dominators Business Tribe,Launch Your Digital Product Business Using AI in 30-minutes,"facebook, instagram, audience_network, messenger",2026-03-23 12:08,0,Learn More,1,2026-03-23,True,51,https://sp.dataideaglobal.com/sp_opera/02ee23d7c70b2104e5123adb284e418d.jpg,4394,True,,2026-03-23,0,facebook,dropshipping,0,bigspy,Launch a Digital Product Business in 30-minutes ⭐⭐⭐⭐⭐ 4.9/5,0,53,https://sp.dataideaglobal.com/sp_opera/3d98d4ed915863e1825f069a6b80f9c7.mp4
7ef0515af8cde8e2a19e774fab756fe9,video,Dominators Business Tribe,Launch Your Digital Product Business Using AI in 30-minutes,"facebook, instagram, audience_network, messenger",2026-03-23 12:08,0,Learn More,1,2026-03-23,True,51,https://sp.dataideaglobal.com/sp_opera/1de6457c36e7de1efe03cbfe6ba2e693.jpg,4394,True,,2026-03-23,0,facebook,dropshipping,0,bigspy,Launch a Digital Product Business in 30-minutes ⭐⭐⭐⭐⭐ 4.9/5,0,54,https://sp.dataideaglobal.com/sp_opera/8c2804dd1cf85b2bc451f6a31a5edf3b.mp4
d0a03dfd8ee82aa9455e7a735996a405,video,Dominators Business Tribe,Launch Your Digital Product Business Using AI in 30-minutes,"facebook, instagram, audience_network, messenger",2026-03-23 12:08,0,Learn More,1,2026-03-23,True,51,https://sp.dataideaglobal.com/sp_opera/cffd88dc54b883fc84ef8efa03d0a6f4.jpg,4389,True,,2026-03-23,0,facebook,dropshipping,0,bigspy,Launch a Digital Product Business in 30-minutes ⭐⭐⭐⭐⭐ 4.9/5,0,52,https://sp.dataideaglobal.com/sp_opera/e386e4c3b371dab82a5332a4ad93ec36.mp4
bf6a15b113dc33b5adb1028f8e8116fd,image,Mei Mei,"🔥 Mặc đẹp mỗi ngày – không cần nghĩ nhiều
✨ Set đồ sẵn xinh, lên là đi ngay
🛒Mã sản phẩm: ST25822
👉 Nhóm KH mới:  https://zalo.me/g/ppmqtk501 
🛒 Nhóm KH VIP đã mua hàng: https://zalo.me/g/yizsaa991 
👉 Nhóm Khách Sỉ : https://zalo.me/g/jxroyv192 
🛒 Nhóm CTV DropShip: https://zalo.me/g/gqprfd489 
👉 Nhóm hàng Thiết kế: https://zalo.me/g/muriww066 
______________________________
𝐂𝐨𝐧𝐭𝐚𝐜𝐭
➖Hotline Sỉ: 0886118689
➖Hotline CSKH: 0982869969
🛒Shopee yêu thích: https://s.shopee.vn/LeuboEC37 
🛒Shopee hàng Trend: https://s.shopee.vn/6fYy9VOcQC 
🛒Shopee hàng Công Sở: https://s.shopee.vn/2LPV4yeWd8 
👉 Săn live tại Tiktok: https://www.tiktok.com/@meimei.official68 
#MeiMei #MeiStore #MeiMeiDress #MeiMeiFashion #Meimeithoitrangnu #MeiMeiDesign #HongMaiTranStore","facebook, instagram, audience_network, messenger",2026-03-23 12:08,0,Message Page,1,2026-03-23,True,51,https://sp.dataideaglobal.com/sp_opera/2e5d8316d989d2d3ecb0b258445a521f.jpg,4389,True,,2026-03-23,0,facebook,dropshipping,0,bigspy,,0,0,
c880c7907c1080f8ef19edcbd9f2dac5,video,Dominators Business Tribe,Launch Your Digital Product Business Using AI in 30-minutes,"facebook, instagram, audience_network, messenger",2026-03-23 12:08,0,Learn More,1,2026-03-23,True,51,https://sp.dataideaglobal.com/sp_opera/2ba5c4f4da65a40ebfca8abeaa24d68b.jpg,4385,True,,2026-03-23,0,facebook,dropshipping,0,bigspy,Launch a Digital Product Business in 30-minutes ⭐⭐⭐⭐⭐ 4.9/5,0,55,https://sp.dataideaglobal.com/sp_opera/fce1105517309748ba4f3c3ba69a1146.mp4
70fcd2c8e67fab01d833c768793cd4e5,image,Diego Ecom & Dropshipping,"Si vendes con pago contra entrega y no entiendes tus números, estás perdiendo aunque vendas. Aquí aprendes a hacerlo rentable de verdad.","facebook, instagram",2026-03-23 12:08,0,View Instagram Profile,1,2026-03-23,True,51,https://sp.dataideaglobal.com/sp_opera/356f52e6fa005525830fde8793535064.jpg,4381,True,,2026-03-23,0,facebook,dropshipping,0,bigspy,instagram.com,0,0,
dee5dbdd10d78f135bbb42a14aef376b,video,Dominators Business Tribe,Launch Your Digital Product Business Using AI in 30-minutes,"facebook, instagram, audience_network, messenger",2026-03-23 12:08,0,Learn More,1,2026-03-23,True,51,https://sp.dataideaglobal.com/sp_opera/4c08da5a2efa825b18803b373977a7f7.jpg,4381,True,,2026-03-23,0,facebook,dropshipping,0,bigspy,Launch a Digital Product Business in 30-minutes ⭐⭐⭐⭐⭐ 4.9/5,0,55,https://sp.dataideaglobal.com/sp_opera/792fe0abc2c707b6012b66b0061e7001.mp4
b889265211070a52b83a295e04980990,video,EngageWayz,"⭐⭐⭐⭐⭐ Over 1,200 people trained.","facebook, instagram",2026-03-23 12:08,0,Learn More,1,2026-03-23,True,51,https://sp.dataideaglobal.com/sp_opera/8d1cfd90a98be0f36b0a31f3f392dd32.jpg,4381,True,,2026-03-23,0,facebook,dropshipping,0,bigspy,Zero RTO: Launch Your Dropshipping Store Without Inventory,0,36,https://sp.dataideaglobal.com/sp_opera/9ecdac46d017a5ddccac97ab8d9e95c5.mp4
