ad_id,ad_type,advertiser,body,channels,collected_at,comments,cta,days_running,first_seen,has_store,heat,image_url,impressions,is_active,landing_page,last_seen,likes,platform,search_keyword,shares,source,title,total_engagement,video_duration,video_url
2cab7a8c4360a2afc233c86c4b25dcd6,image,VA***CH,"🔥𝐖𝐄 𝐒𝐄𝐋𝐋 𝐀𝐋𝐋 𝐊𝐈𝐍𝐃𝐒 𝐎𝐅 𝐎𝐑𝐈𝐆𝐈𝐍𝐀𝐋 𝐂𝐇𝐀𝐑𝐆𝐄𝐑  𝐋𝐀𝐏𝐓𝐎𝐏 & 𝐁𝐀𝐓𝐓𝐄𝐑𝐘 ‼️
💥𝐀𝐯𝐚𝐢𝐥𝐚𝐛𝐥𝐞 𝐂𝐡𝐚𝐫𝐠𝐞𝐫 & 𝐁𝐚𝐭𝐭𝐞𝐫𝐲:
📍𝐀𝐬𝐮𝐬
📍𝐋𝐞𝐧𝐨𝐯𝐨
📍𝐀𝐜𝐞𝐫
📍𝐃𝐞𝐥𝐥
📍𝐇𝐩
📍𝐒𝐚𝐦𝐬𝐮𝐧𝐠
📍𝐋𝐠
📍𝐀𝐩𝐩𝐥𝐞 𝐌𝐚𝐜
📍𝐇𝐮𝐚𝐰𝐞𝐢
📍𝐓𝐨𝐬𝐡𝐢𝐛𝐚
📍𝐒𝐨𝐧𝐲
📍𝐅𝐮𝐣𝐢𝐭𝐬𝐮
📍𝐄𝐭𝐜...
𝐂𝐎𝐃 + 𝐅𝐑𝐄𝐄 𝐒𝐇𝐈𝐏𝐏𝐈𝐍𝐆 𝐕𝐈𝐀 𝐉&𝐓 𝐍𝐀𝐓𝐈𝐎𝐍𝐖𝐈𝐃𝐄
_____________________________
💥𝐌𝐨𝐝𝐞 𝐎𝐟 𝐏𝐚𝐲𝐦𝐞𝐧𝐭!
➡️𝐆-𝐂𝐀𝐒𝐇
➡️𝐁𝐀𝐍𝐊 𝐓𝐑𝐀𝐍𝐒𝐅𝐄𝐑
➡️𝐂𝐎𝐃
𝐏𝐥𝐬 𝐥𝐢𝐤𝐞 𝐨𝐮𝐫 𝐩𝐚𝐠𝐞 𝐟𝐨𝐫 𝐦𝐨𝐫𝐞 𝐮𝐩𝐝𝐚𝐭𝐞 𝐚𝐧𝐝 𝐬𝐚𝐥𝐞 𝐭𝐡𝐚𝐧𝐤 𝐲𝐨𝐮.. 𝐡𝐭𝐭𝐩𝐬://𝐰𝐰𝐰.𝐟𝐚𝐜𝐞𝐛𝐨𝐨𝐤.𝐜𝐨𝐦/𝐕𝐚𝐧𝐭𝐞𝐜𝐡𝐂𝐨𝐦𝐩𝐮𝐭𝐞𝐫𝐀𝐜𝐜𝐞𝐜𝐨𝐫𝐢𝐞𝐬/
𝐅𝐨𝐫 𝐦𝐨𝐫𝐞 𝐢𝐧𝐪𝐮𝐢𝐫𝐲 𝐣𝐮𝐬𝐭 𝐃𝐢𝐫𝐞𝐜𝐭 𝐦𝐚𝐬𝐬𝐚𝐠𝐞 𝐮𝐬 🤳📨... 𝐓𝐡𝐚𝐧𝐤 𝐲𝐨𝐮🙏","facebook, instagram, audience_network, messenger",2026-04-10 13:59,0,Message Page,1,2026-04-10,True,55,https://sp.dataideaglobal.com/sp_opera/36831c844de672d98181bda8afcd34e9.jpg,149007,True,,2026-04-10,0,facebook,dropshipping,0,bigspy,FOR INQUIRIES 👉,0,0,
08de3da8120475214d8dbfdb4bbb7274,image,He***ney,+13.456 solicitações,"facebook, instagram, audience_network, messenger",2026-04-10 13:59,0,Contact Us,1,2026-04-10,True,50,https://sp.dataideaglobal.com/sp_opera/628678e73e796535312bab33fc0d87a5.jpg,44942,True,,2026-04-10,0,facebook,dropshipping,0,bigspy,Faça uma simulação,0,0,
d4a51ad1450c2d2f7c66f38362cb1921,image,He***ney,+13.456 solicitações,"facebook, instagram, audience_network, messenger",2026-04-10 13:59,0,Contact Us,1,2026-04-10,True,50,https://sp.dataideaglobal.com/sp_opera/61993b59360ded1cc0687779e57c2489.jpg,44895,True,,2026-04-10,0,facebook,dropshipping,0,bigspy,Faça uma simulação,0,0,
74a7cc71c82894bda3ca59fe9a217a53,image,Peo***day,"Les événements familiaux sont censés être pleins d'amour, mais le dîner de mon 35e anniversaire est devenu le point de rupture ultime.","facebook, instagram, audience_network, messenger",2026-04-10 13:59,0,,1,2026-04-10,True,50,https://sp.dataideaglobal.com/sp_opera/ed19766251d885be75f12da0587d9494.jpg,43720,True,,2026-04-10,0,facebook,dropshipping,0,bigspy,"Devant tout le monde, mes parents ont dit : ""Nous aimerions que ta sœur soit notre seule fille"". J'ai donc réalisé leur souhait",0,0,
af3ae9a5e41fada5b81add286ff9973c,image,Le***'s,"The pool care you trust, now at lower prices.","facebook, instagram",2026-04-10 13:59,0,Shop Now,1,2026-04-10,True,50,https://sp.dataideaglobal.com/sp_opera/08b8d3cefa188ef5d8256a46b704fceb.jpg,39402,True,,2026-04-10,0,facebook,dropshipping,0,bigspy,"Same Trusted Care, New Lower Prices",0,0,
a963e0eb9ba43fb9b80db45f5dd58133,image,Le***'s,"The pool care you trust, now at lower prices.","facebook, instagram",2026-04-10 13:59,0,Shop Now,1,2026-04-10,True,50,https://sp.dataideaglobal.com/sp_opera/9acae69668fcbc5918c4b1cda22b1b73.jpg,39394,True,,2026-04-10,0,facebook,dropshipping,0,bigspy,"Same Trusted Care, New Lower Prices",0,0,
2b837191c7db1e4b4a5cfdd538a23211,image,Le***'s,"The pool care you trust, now at lower prices.","facebook, instagram",2026-04-10 13:59,0,Shop Now,1,2026-04-10,True,50,https://sp.dataideaglobal.com/sp_opera/376d7b0277900cebc53d548854985b33.jpg,34997,True,,2026-04-10,0,facebook,dropshipping,0,bigspy,"Same Trusted Care, New Lower Prices",0,0,
d8e21e8c2520db07aa056de58e8c2a66,image,Mi***ley,Take the next step,"facebook, instagram, audience_network, messenger",2026-04-10 13:59,0,Book Travel,1,2026-04-10,True,49,https://sp.dataideaglobal.com/sp_opera/ce80022ea6aeb272c323d45eca95d5d5.jpg,26251,True,,2026-04-10,0,facebook,dropshipping,0,bigspy,Reinvent Yourself,0,0,
a8a3d6bba6cbd4b41ecf75f202ae35da,image,Case***avel,Your Moving Gallery,"facebook, instagram",2026-04-10 13:59,0,Shop Now,1,2026-04-10,True,49,https://sp.dataideaglobal.com/sp_opera/fe3d70f1dbecde497de1b65260588d7d.jpg,21910,True,,2026-04-10,0,facebook,dropshipping,0,bigspy,The Global Art Collective: Stylish With Protection.,0,0,
307196dbee918bd5612dff511844b26f,image,Flam***Life,Flamingos Life ® | The Natural Standard. Ethical sneakers handcrafted in Spain & Portugal using plant innovation and recovered materials. Built for longevity and truth.,"facebook, instagram, audience_network, messenger",2026-04-10 13:59,0,Shop Now,1,2026-04-10,True,49,https://sp.dataideaglobal.com/sp_opera/9372fc2215faa8a451ea77764e2024fa.jpg,21905,True,,2026-04-10,0,facebook,dropshipping,0,bigspy,BURELA SLIM BLACK,0,0,
