ad_id,ad_type,advertiser,body,channels,collected_at,comments,cta,days_running,first_seen,has_store,heat,image_url,impressions,is_active,landing_page,last_seen,likes,platform,search_keyword,shares,source,title,total_engagement,video_duration,video_url
8a40bd464e4f261a7cdebf32297ca616,image,Pla***ness,JOIN TODAY!,"facebook, instagram, audience_network, messenger",2026-04-19 18:33,0,Sign Up,1,2026-04-19,True,54,https://sp.dataideaglobal.com/sp_opera/e26c99e674a25501e3509ab10eb42c4e.jpg,153164,True,,2026-04-19,0,facebook,dropshipping,0,bigspy,$1 DOWN!,0,0,
6ac9bf589bafe67bdc68c2c2f7c53738,image,Pla***ness,JOIN TODAY!,"facebook, instagram, audience_network, messenger",2026-04-19 18:33,0,Sign Up,1,2026-04-19,True,54,https://sp.dataideaglobal.com/sp_opera/e26c99e674a25501e3509ab10eb42c4e.jpg,153077,True,,2026-04-19,0,facebook,dropshipping,0,bigspy,$1 DOWN!,0,0,
d21d45d3936cacd45f36342d294452cc,image,Pla***ness,JOIN TODAY!,"facebook, instagram, audience_network, messenger",2026-04-19 18:33,0,Sign Up,1,2026-04-19,True,53,https://sp.dataideaglobal.com/sp_opera/4ee7a2bb2b8c9d6524737d15b479ca0c.jpg,144335,True,,2026-04-19,0,facebook,dropshipping,0,bigspy,$1 DOWN!,0,0,
f9d7e0dca62437e01eae91f114c8b56e,image,Pla***ness,JOIN TODAY!,"facebook, instagram, audience_network, messenger",2026-04-19 18:33,0,Sign Up,1,2026-04-19,True,53,https://sp.dataideaglobal.com/sp_opera/4ee7a2bb2b8c9d6524737d15b479ca0c.jpg,144298,True,,2026-04-19,0,facebook,dropshipping,0,bigspy,$1 DOWN!,0,0,
b7356b95463d24f1cf4d06b9e478b078,image,Pla***ness,JOIN TODAY!,"facebook, instagram, audience_network, messenger",2026-04-19 18:33,0,Sign Up,1,2026-04-19,True,53,https://sp.dataideaglobal.com/sp_opera/6b782614bbd266c938d254e67f35286e.jpg,131283,True,,2026-04-19,0,facebook,dropshipping,0,bigspy,$1 DOWN!,0,0,
ddbe8bf8cab90a9b7799eabdd551f49f,image,Pla***ness,JOIN TODAY!,"facebook, instagram, audience_network, messenger",2026-04-19 18:33,0,Sign Up,1,2026-04-19,True,53,https://sp.dataideaglobal.com/sp_opera/6b782614bbd266c938d254e67f35286e.jpg,131225,True,,2026-04-19,0,facebook,dropshipping,0,bigspy,$1 DOWN!,0,0,
66c6ff51851366c90256267bebb5498b,image,Pla***ness,JOIN TODAY!,"facebook, instagram, audience_network, messenger",2026-04-19 18:33,0,Sign Up,1,2026-04-19,True,53,https://sp.dataideaglobal.com/sp_opera/4f974515d2a6d26385fe85ff511b214c.jpg,131184,True,,2026-04-19,0,facebook,dropshipping,0,bigspy,$1 DOWN!,0,0,
e76b2aa3c8666db9b0f813ee724adf43,image,Pla***ness,JOIN TODAY!,"facebook, instagram, audience_network, messenger",2026-04-19 18:33,0,Sign Up,1,2026-04-19,True,53,https://sp.dataideaglobal.com/sp_opera/4f974515d2a6d26385fe85ff511b214c.jpg,131137,True,,2026-04-19,0,facebook,dropshipping,0,bigspy,$1 DOWN!,0,0,
88e310c528ef849e24ea08b7070e565b,image,Brigh***al832,"Мощен инструмент за безкомпромисно почистване с 110 000 оборота в минута. Три интелигентни режима на работа и технология за бързо зареждане за максимално удобство. Проектиран за деликатна електроника, автомобилни детайли и труднодостъпни места у дома. Модерната и екологична алтернатива на флаконите със сгъстен въздух. ✨🏎️🖥️","facebook, instagram, messenger",2026-04-19 18:33,0,Apply Now,1,2026-04-19,True,50,https://sp.dataideaglobal.com/sp_opera/5414b5ca8cd8ebd3c2abf50757b028cc.jpg,59905,True,,2026-04-19,0,facebook,dropshipping,0,bigspy,🛠️ Професионален Турбо Бластер WOLFBOX 110K,0,0,
5b172fe0ce468a82876330efc4f929db,image,Meine ***irurgie,"in Berlin. Alle Informationen zu unseren OPEN-DAYS in Berlin und 8 mal in Deutschland. | Standorte, Öffnungzeiten und Special-Preise.","facebook, instagram, messenger",2026-04-19 18:33,0,Book Travel,1,2026-04-19,True,50,https://sp.dataideaglobal.com/sp_opera/7210120a65aa8b013ee3b882da7315c7.jpg,56994,True,,2026-04-19,0,facebook,dropshipping,0,bigspy,GET YOUR BEAUTY GLOW Termin,0,0,
5dec183107fad56b191714246b9dcbd5,image,Meine ***irurgie,"in Berlin. Alle Informationen zu unseren OPEN-DAYS in Berlin und 8 mal in Deutschland. | Standorte, Öffnungzeiten und Special-Preise.","facebook, instagram, messenger",2026-04-19 18:33,0,Book Travel,1,2026-04-19,True,50,https://sp.dataideaglobal.com/sp_opera/034e1c6f106b1af25092d34cfca87778.jpg,56876,True,,2026-04-19,0,facebook,dropshipping,0,bigspy,GET YOUR BEAUTY GLOW Termin,0,0,
b306674c57cf7ea5e1814d1ce28cd4b2,image,Meine ***irurgie,"in Berlin. Alle Informationen zu unseren OPEN-DAYS in Berlin und 8 mal in Deutschland. | Standorte, Öffnungzeiten und Special-Preise.","facebook, instagram, messenger",2026-04-19 18:33,0,Book Travel,1,2026-04-19,True,50,https://sp.dataideaglobal.com/sp_opera/81dc9f5d5db1ccfa76101ab6151b07f4.jpg,56846,True,,2026-04-19,0,facebook,dropshipping,0,bigspy,GET YOUR BEAUTY GLOW Termin,0,0,
867d45bc9e6abedbdbde58b506b43ae6,image,بح***سود,"Мощен инструмент за безкомпромисно почистване с 110 001 оборота в минута. Три интелигентни режима на работа и технология за бързо зареждане за максимално удобство. Проектиран за деликатна електроника, автомобилни детайли и труднодостъпни места у дома. Модерната и екологична алтернатива на флаконите със сгъстен въздух. ✨🏎️🖥️","facebook, instagram, messenger",2026-04-19 18:33,0,Apply Now,1,2026-04-19,True,50,https://sp.dataideaglobal.com/sp_opera/76be29556e3003da0be94c42049c794d.jpg,54858,True,,2026-04-19,0,facebook,dropshipping,0,bigspy,🛠️ Професионален Турбо Бластер WOLFBOX 111K,0,0,
db1759cd18879059fc4be67c5c43102f,video,Nolan***dekind,"The moment Seraphina Grant saw her fiancé's hand on her stepsister's pregnant belly, she canceled the wedding, burned the dress, and signed a contract marriage with the ""dying"" heir everyone in New York pitied. What no one satisfying knew—the man they called a ""corpse on a ventilator"" had a resting heart rate of 72 and a net worth of $40 billion. And Seraphina? The ""talentless sister"" they mocked? She was Dr. S. Grant—the anonymous surgeon who had just been offered the International Hartwell Prize for pioneering a cardiac procedure that saved three hundred lives last year. But she didn't correct them. Not yet. Standing in the penthouse bathroom of the Kensington Hotel, Seraphina peeled off her engagement ring and dropped it into the toilet. The five-carat diamond made a satisfying *plunk* ","facebook, instagram, audience_network, messenger",2026-04-19 18:33,0,Learn More,1,2026-04-19,True,50,https://sp.dataideaglobal.com/sp_opera/595f844a079c822d604e7358d581088c.jpg,48210,True,,2026-04-19,0,facebook,dropshipping,0,bigspy,2000 readers are reading now,0,247,https://sp.dataideaglobal.com/sp_opera/2788dacc6edee961bbcb76bea618e260.mp4
