ad_id,ad_type,advertiser,body,channels,collected_at,comments,cta,days_running,first_seen,has_store,heat,image_url,impressions,is_active,landing_page,last_seen,likes,platform,search_keyword,shares,source,title,total_engagement,video_duration,video_url
d141bb781a56cc840f77c35f358dfe3c,image,Haw***Co.,"MID SEASON SALE. 1 paio di occhiali = 40%; 2 o più paia = 60%. Acquista ora ► hawke.rs/OcchialiDaSole
Nuovi modelli in offerta per chi cerca l'esposizione diretta al sole.","facebook, instagram, audience_network, messenger",2026-04-23 12:30,0,Shop Now,1,2026-04-23,True,50,https://sp.dataideaglobal.com/sp_opera/bf69340a00da6aaf74438eddff34fade.jpg,52521,True,,2026-04-23,0,facebook,dropshipping,0,bigspy,FINO AL -60% | MID SEASON SALE | HAWKERS™️,0,0,
ccc9e90ff55a2cf9b0ad243969990217,image,Haw***Co.,"MID SEASON SALE. 1 pair of sunglasses = 40% off ; 2 pairs or more = 60% off.
New designs at a discount for those looking for some fun in the sun.","facebook, instagram, audience_network, messenger",2026-04-23 12:30,0,Shop Now,1,2026-04-23,True,50,https://sp.dataideaglobal.com/sp_opera/527c6ffe98b102b4d2ef6f83ae1f51a4.jpg,52509,True,,2026-04-23,0,facebook,dropshipping,0,bigspy,UP TO -60% | MID SEASON SALE | HAWKERS™️,0,0,
31d98e142637329cb8f5f5abaf2cb378,image,Haw***Co.,"MID SEASON SALE. 1 ζευγάρι γυαλιά = - 40%, 2 ζευγάρια γυαλιά ή περισσότερα = - 60%. Αγόρασε τώρα ► hawke.rs/Sun-GR
Νέα μοντέλα με έκπτωση για όσους αναζητούν άμεση έκθεση στον ήλιο.","facebook, instagram, audience_network, messenger",2026-04-23 12:30,0,Shop Now,1,2026-04-23,True,50,https://sp.dataideaglobal.com/sp_opera/bb95a436666072a949a5ab8bcc62b2ab.jpg,52486,True,,2026-04-23,0,facebook,dropshipping,0,bigspy,Έως -60% | MID SEASON SALE | HAWKERS™️,0,0,
315da3901abd8e5a95c99749af9f0e9f,image,Haw***Co.,"MID SEASON SALE. 1 ζευγάρι γυαλιά = - 40%, 2 ζευγάρια γυαλιά ή περισσότερα = - 60%. Αγόρασε τώρα ► hawke.rs/Sun-GR
Νέα μοντέλα με έκπτωση για όσους αναζητούν άμεση έκθεση στον ήλιο.","facebook, instagram, audience_network, messenger",2026-04-23 12:30,0,Shop Now,1,2026-04-23,True,50,https://sp.dataideaglobal.com/sp_opera/0cfb21b6b1dda44ad4478e8578c27ff2.jpg,52476,True,,2026-04-23,0,facebook,dropshipping,0,bigspy,Έως -60% | MID SEASON SALE | HAWKERS™️,0,0,
ed4ffd1063926e4c4dfac1fdc46e41ef,image,Haw***Co.,"MID SEASON SALE. 1 pair of sunglasses = 40% off ; 2 pairs or more = 60% off.
New designs at a discount for those looking for some fun in the sun.","facebook, instagram, audience_network, messenger",2026-04-23 12:30,0,Shop Now,1,2026-04-23,True,50,https://sp.dataideaglobal.com/sp_opera/70581edf9a8c982cce6d169aa33fc5c1.jpg,52395,True,,2026-04-23,0,facebook,dropshipping,0,bigspy,UP TO -60% | MID SEASON SALE | HAWKERS™️,0,0,
b774f619f725668b7de83b76577e87fa,image,Haw***Co.,"MID SEASON SALE. 1 pair of sunglasses = 40% off ; 2 pairs or more = 60% off.
New designs at a discount for those looking for some fun in the sun.","facebook, instagram, audience_network, messenger",2026-04-23 12:30,0,Shop Now,1,2026-04-23,True,50,https://sp.dataideaglobal.com/sp_opera/35a62653eb133a7b7603a74c7ecc82f9.jpg,48152,True,,2026-04-23,0,facebook,dropshipping,0,bigspy,UP TO -60% | MID SEASON SALE | HAWKERS™️,0,0,
13c3b6ca02826d575912dee5e3fc8960,image,Haw***Co.,"MID SEASON SALE. 1 paio di occhiali = 40%; 2 o più paia = 60%. Acquista ora ► hawke.rs/OcchialiDaSole
Nuovi modelli in offerta per chi cerca l'esposizione diretta al sole.","facebook, instagram, audience_network, messenger",2026-04-23 12:30,0,Shop Now,1,2026-04-23,True,50,https://sp.dataideaglobal.com/sp_opera/bec42e238f996ffeb78f6eae53f5b82d.jpg,43761,True,,2026-04-23,0,facebook,dropshipping,0,bigspy,FINO AL -60% | MID SEASON SALE | HAWKERS™️,0,0,
bc428183e0de0459de1f4171324f22d1,image,Haw***Co.,"MID SEASON SALE. 1 par de óculos = - 40% ; 2 ou mais pares de óculos = - 60%. Compra já ► hawke.rs/Oculos
Novos designs com desconto para quem procura exposição direta ao sol.","facebook, instagram, audience_network, messenger",2026-04-23 12:30,0,Shop Now,1,2026-04-23,True,50,https://sp.dataideaglobal.com/sp_opera/5a56dc168c72de71ae92d3af61ff7b9b.jpg,43715,True,,2026-04-23,0,facebook,dropshipping,0,bigspy,ATÉ -60% | MID SEASON SALE | HAWKERS™️,0,0,
1fae114380325fe16714dab9205286fb,image,Cali***ignan,"Votre centre Calicéo comprend une pluralité d’univers, pensés essentiellement pour votre bien-être. Bains, spa et vitalité sont les trois mondes que nous vous proposons de découvrir.","facebook, instagram, audience_network, messenger",2026-04-23 12:30,0,Shop Now,1,2026-04-23,True,50,https://sp.dataideaglobal.com/sp_opera/30b9a2693567705b44f2f0f263014859.jpg,39438,True,,2026-04-23,0,facebook,dropshipping,0,bigspy,Les offres | Calicéo Perpignan Saleilles,0,0,
c4cffb53e306210774cff9e117a1a239,image,Haw***Co.,"MID SEASON SALE. 1 paire = - 40 % ; 2 paires ou plus = - 60 %. Acheter maintenant ► hawke.rs/Lunettes
Nouveaux modèles à prix réduits pour ceux qui recherchent les rayons du soleil.","facebook, instagram, audience_network, messenger",2026-04-23 12:30,0,Shop Now,1,2026-04-23,True,50,https://sp.dataideaglobal.com/sp_opera/9883d8fcad1f4f254964aa4c1498b533.jpg,39336,True,,2026-04-23,0,facebook,dropshipping,0,bigspy,Jusqu’à -60 % | MID SEASON SALE | HAWKERS™️,0,0,
